,Unnamed: 0,Head,Review,Rating
92,92,Like it 😍https://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.html,Excellent service Like it too much Even the entrance makes you feel welcome. The services are provided on time and the ambiance is so relaxing. The best spa experience imaginable! Highly recommend..https://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.html,5.0 of 5 bubbleshttps://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.htmlhttps://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.html
93,93,Greathttps://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.html,Brilliant neck and back massage and foot reflexology treatment. Almost completely cured my frozen shoulder!https://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.html,5.0 of 5 bubbleshttps://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.htmlhttps://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.html
94,94,Foot spahttps://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or10-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.html,I visit ode spa dor foot massage at courtyard Marriott . I have great experience in the foot spa. I must sagetion to other people for relaxing. https://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or10-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.html,5.0 of 5 bubbleshttps://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or10-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.htmlhttps://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or10-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.html
95,95,"Soothing, rejuvenating and relaxinghttps://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or10-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.html",I am taking spa quite often as i need to do lots of traveling due to my work. I have tried all the spas in ahmedabad but I found the ode spa Marriott the best of all. Amazing quality of therapist. Great management.  Jay and vishal both are superb. I am also member . They have great discounts on membership plans .. referring lots of friends too. Best place to relax yourself at ode spa Courtyard by Marriott ahmedabadhttps://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or10-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.html,5.0 of 5 bubbleshttps://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or10-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.htmlhttps://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or10-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.html
96,96,Must tryhttps://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or10-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.html,Best spa experienceGood staff and nice treatmentMust visit with family Especially try thai tea .. https://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or10-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.html,5.0 of 5 bubbleshttps://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or10-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.htmlhttps://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or10-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.html
97,97,"Great hospitality, service, therapy and people...https://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or10-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.html",My friend having a membership in ode spa. And he gifted me a spa session on my birthday. I really appreciate the Manager Jay shah to call me wishes me surprise me and invited me to the spa of course my friend arranged all but really unique thing and amazing hospitality.  Alem was therapist she has amazing knowledge.  Music and aroma was great.  I am going to be the member next month for sure. Thanks guys for making my day memorable.  https://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or10-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.html,5.0 of 5 bubbleshttps://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or10-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.htmlhttps://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or10-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.html
98,98,Experts at the work. Amazing placehttps://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or10-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.html,It's a great experience...  Since a very long time i wanted to visit a good spa. I saw a great reviews and tempted to visit ode spa at courtyard Marriott. I really liked the way they treated me. Therapy was great. Great therapy knowledge by the therapist. Superb experience...https://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or10-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.html,5.0 of 5 bubbleshttps://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or10-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.htmlhttps://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or10-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.html
99,99,Ode spa marriot Ahmedabad best in the town. https://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or10-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.html,I was traveling from banglore had a stat at marriot Ahmedabad. I am a doctor and had to attend the tiring Pharma company sessions. I wanted get a massage badly. The spa in the marriot was really nice. I had a best time there. They have really good and knowledge people. Therapist was amazing. Fragrance was itself healing. Easy to get appointment too. Great job Jay spa manager and Sonia therapist. Going to visit Ahmedabad next month too. See you soon. Thanks for the hospitality. https://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or10-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.html,5.0 of 5 bubbleshttps://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or10-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.htmlhttps://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or10-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.html
100,100,Rude hospitalityhttps://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or10-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.html,Spa manager mr Jay shab was very unproffessional and rude .. i had made a booking for spa for 6 pm got a bit late due to traffic condtions ..i got a call from the duty manager saying sir we are cancelling your booking .. let it be please dont come ..”kal dekhte hai “ is it the way ?? How can they cancel my booking which was already confirmed even via call !! Rude hospitality !!! Unproffessionalhttps://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or10-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.html,1.0 of 5 bubbleshttps://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or10-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.htmlhttps://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or10-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.html
101,101,Spa which made my soul happy and relaxedhttps://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or10-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.html,Hello Folks i would really like to thank the ode spa at Marriott Ahmedabad as I have got an amazing spa service . Sonia was my therapist she has a magic hands and knowledge was excellent. Room was pretty clean. Nice and soothing aroma and music. Great force of hot shower. Cheers to the ode spa people.https://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or10-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.html,5.0 of 5 bubbleshttps://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or10-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.htmlhttps://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or10-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.html
102,102,"Relaxing, rejuvenating, out of the worldhttps://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or10-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.html",Ode spa has really unique menu not much of services but really good options. I had a massage and scrub. The service was excellent thanks Nono for that. Felt relaxed and rejuvenated. Thanks folks at ode spa. I will definitely think for buying membership. https://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or10-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.html,5.0 of 5 bubbleshttps://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or10-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.htmlhttps://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or10-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.html
103,103,Value for money.https://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or10-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.html,I visit at ode spa in courtyard Marriot at Ahmedabad. Very professional spa service. Therapist are very well experience n knowledgeable. I took deep tissu massage very hard and relaxing for full body. https://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or10-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.html,5.0 of 5 bubbleshttps://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or10-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.htmlhttps://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or10-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.html
104,104,Time to relax https://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or20-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.html,We have visit in ode spa at Marriott. Very relaxing spa. Very experienced staff. Manager and staff are very helpful. https://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or20-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.html,5.0 of 5 bubbleshttps://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or20-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.htmlhttps://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or20-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.html
105,105,The great spa !!! The name is Ode spa Marriotthttps://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or20-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.html,I am visit ode spa very relaxing spa. I am very happy to give reference to my another friends. Must visit for relaxing place. Very nice interior.https://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or20-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.html,5.0 of 5 bubbleshttps://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or20-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.htmlhttps://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or20-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.html
106,106,Superb experience one of the besthttps://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or20-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.html,We had a great time at ode spa courtyard Marriott Ahmedabad. We went for couple therapy. They got a nice couple room. Ambience is the best. Therapist were really good . Front desk staff were knowledgeable. Quite a good experience. Thanks team . Cheers!!!https://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or20-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.html,5.0 of 5 bubbleshttps://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or20-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.htmlhttps://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or20-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.html
107,107,Time To relax ?? Ode spa is the best in Allhttps://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or20-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.html,"Well ,,, we Were staying in a Courtyard Marriott Hotel and visited a Ode spa .  We had a couple therapy. Spa has a beautiful couples room with great and soothing music. Therapist were really good and hardworking and knowledgeable. This is the best spa in Ahmedabad right now in my opinion. It's a must visit.!!!!! https://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or20-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.html",5.0 of 5 bubbleshttps://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or20-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.htmlhttps://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or20-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.html
108,108,One of the Finest Experience at Ode spa Courtyard By marriotthttps://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or20-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.html,we had a Couple Therapy at Ode spa Marriott Ahmedabad. They got a really nice Couple room Quite specious with Big Shower room . Therapist were Amazing and Did really good service. Front desk Staff were helpful and Suggested Us with a very good Options. I would definitely recommend couple session at Ode spa Marriott satellite.https://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or20-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.html,5.0 of 5 bubbleshttps://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or20-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.htmlhttps://www.tripadvisor.in/Attraction_Review-g297608-d3488112-Reviews-or20-Ode_SPA_Courtyard_by_Marriott_Ahmedabad-Ahmedabad_Ahmedabad_District_Gujarat.html
